id,type,src,dst,app,latency,message,ctime,size,buffer
103,LINK,47,46,6G_DRONE_11,0.0,Pose_Prediction,10863.221843959996,0,0
143,LINK,127,126,6G_DRONE_31,0.0,Pose_Prediction,10863.221843959996,0,1
105,LINK,1966,1907,6G_DRONE_12,5.6e-08,Corrected_Pose,10863.261880895996,56,0
145,LINK,1966,1908,6G_DRONE_32,5.6e-08,Corrected_Pose,10863.261880895996,56,1
105,LINK,1907,51,6G_DRONE_12,0.00112,Corrected_Pose,10863.261880951995,56,0
145,LINK,1908,131,6G_DRONE_32,0.00112,Corrected_Pose,10863.261880951995,56,1
105,LINK,51,50,6G_DRONE_12,0.0,Pose_Prediction,10863.263000951996,0,0
145,LINK,131,130,6G_DRONE_32,0.0,Pose_Prediction,10863.263000951996,0,1
107,LINK,1966,1907,6G_DRONE_13,5.6e-08,Corrected_Pose,10863.303037887996,56,0
147,LINK,1966,1908,6G_DRONE_33,5.6e-08,Corrected_Pose,10863.303037887996,56,1
107,LINK,1907,55,6G_DRONE_13,0.00112,Corrected_Pose,10863.303037943995,56,0
147,LINK,1908,135,6G_DRONE_33,0.00112,Corrected_Pose,10863.303037943995,56,1
107,LINK,55,54,6G_DRONE_13,0.0,Pose_Prediction,10863.304157943996,0,0
147,LINK,135,134,6G_DRONE_33,0.0,Pose_Prediction,10863.304157943996,0,1
109,LINK,1966,1907,6G_DRONE_14,5.6e-08,Corrected_Pose,10863.344194879995,56,0
149,LINK,1966,1908,6G_DRONE_34,5.6e-08,Corrected_Pose,10863.344194879995,56,1
109,LINK,1907,59,6G_DRONE_14,0.00112,Corrected_Pose,10863.344194935995,56,0
149,LINK,1908,139,6G_DRONE_34,0.00112,Corrected_Pose,10863.344194935995,56,1
109,LINK,59,58,6G_DRONE_14,0.0,Pose_Prediction,10863.345314935996,0,0
149,LINK,139,138,6G_DRONE_34,0.0,Pose_Prediction,10863.345314935996,0,1
111,LINK,1966,1907,6G_DRONE_15,5.6e-08,Corrected_Pose,10863.385351871995,56,0
151,LINK,1966,1908,6G_DRONE_35,5.6e-08,Corrected_Pose,10863.385351871995,56,1
111,LINK,1907,63,6G_DRONE_15,0.00112,Corrected_Pose,10863.385351927995,56,0
151,LINK,1908,143,6G_DRONE_35,0.00112,Corrected_Pose,10863.385351927995,56,1
111,LINK,63,62,6G_DRONE_15,0.0,Pose_Prediction,10863.386471927995,0,0
151,LINK,143,142,6G_DRONE_35,0.0,Pose_Prediction,10863.386471927995,0,1
113,LINK,1966,1907,6G_DRONE_16,5.6e-08,Corrected_Pose,10863.426508863995,56,0
153,LINK,1966,1908,6G_DRONE_36,5.6e-08,Corrected_Pose,10863.426508863995,56,1
113,LINK,1907,67,6G_DRONE_16,0.00112,Corrected_Pose,10863.426508919994,56,0
153,LINK,1908,147,6G_DRONE_36,0.00112,Corrected_Pose,10863.426508919994,56,1
113,LINK,67,66,6G_DRONE_16,0.0,Pose_Prediction,10863.427628919995,0,0
153,LINK,147,146,6G_DRONE_36,0.0,Pose_Prediction,10863.427628919995,0,1
115,LINK,1966,1907,6G_DRONE_17,5.6e-08,Corrected_Pose,10863.467665855995,56,0
155,LINK,1966,1908,6G_DRONE_37,5.6e-08,Corrected_Pose,10863.467665855995,56,1
115,LINK,1907,71,6G_DRONE_17,0.00112,Corrected_Pose,10863.467665911994,56,0
155,LINK,1908,151,6G_DRONE_37,0.00112,Corrected_Pose,10863.467665911994,56,1
115,LINK,71,70,6G_DRONE_17,0.0,Pose_Prediction,10863.468785911995,0,0
155,LINK,151,150,6G_DRONE_37,0.0,Pose_Prediction,10863.468785911995,0,1
117,LINK,1966,1907,6G_DRONE_18,5.6e-08,Corrected_Pose,10863.508822847994,56,0
157,LINK,1966,1908,6G_DRONE_38,5.6e-08,Corrected_Pose,10863.508822847994,56,1
117,LINK,1907,75,6G_DRONE_18,0.00112,Corrected_Pose,10863.508822903994,56,0
157,LINK,1908,155,6G_DRONE_38,0.00112,Corrected_Pose,10863.508822903994,56,1
117,LINK,75,74,6G_DRONE_18,0.0,Pose_Prediction,10863.509942903995,0,0
157,LINK,155,154,6G_DRONE_38,0.0,Pose_Prediction,10863.509942903995,0,1
119,LINK,1966,1907,6G_DRONE_19,5.6e-08,Corrected_Pose,10863.549979839994,56,0
159,LINK,1966,1908,6G_DRONE_39,5.6e-08,Corrected_Pose,10863.549979839994,56,1
119,LINK,1907,79,6G_DRONE_19,0.00112,Corrected_Pose,10863.549979895994,56,0
159,LINK,1908,159,6G_DRONE_39,0.00112,Corrected_Pose,10863.549979895994,56,1
119,LINK,79,78,6G_DRONE_19,0.0,Pose_Prediction,10863.551099895994,0,0
159,LINK,159,158,6G_DRONE_39,0.0,Pose_Prediction,10863.551099895994,0,1
